Region,Hazard Event,Quarter,Year,Duration,Fatalities,Injuries,Property Damage
2,Hail,3,2011,1,0,0,"8,428"
2,Severe Storm/Thunder Storm/ Wind,3,2011,1,0,0,"93,476"
6,Severe Storm/Thunder Storm/ Wind,2,2011,1,0,0,"30,879"
5,Severe Storm/Thunder Storm/ Wind,2,2011,1,0,0,"30,743"
3,Severe Storm/Thunder Storm/ Wind,2,2011,1,0,0,"43,508"
2,Severe Storm/Thunder Storm/ Wind,3,2011,1,0,0,"43,014"
5,Severe Storm/Thunder Storm/ Wind,2,2011,1,0,0,"64,764"
2,Coastal,3,2011,1,24,0,0
3,Severe Storm/Thunder Storm/ Wind,2,2011,1,0,0,"29,766"
3,Severe Storm/Thunder Storm/ Wind,2,2011,1,0,0,"34,148"
4,Severe Storm/Thunder Storm/ Wind,2,2011,1,0,0,"49,800"
4,Severe Storm/Thunder Storm/ Wind,2,2011,1,0,0,"16,004"
4,Severe Storm/Thunder Storm/ Wind,2,2011,1,0,0,"66,952"
3,Severe Storm/Thunder Storm/ Wind,2,2011,1,0,0,"34,500"
2,Hail,3,2011,1,0,0,"7,968"
4,Severe Storm/Thunder Storm/ Wind,2,2011,1,0,0,"129,859"
4,Severe Storm/Thunder Storm/ Wind,3,2011,1,0,0,"29,481"
6,Severe Storm/Thunder Storm/ Wind,3,2011,1,0,0,"205,156"
6,Severe Storm/Thunder Storm/ Wind,3,2011,1,0,0,"48,801"
3,Severe Storm/Thunder Storm/ Wind,4,2011,1,0,0,"16,481"
5,Severe Storm/Thunder Storm/ Wind,4,2011,1,0,0,"58,785"
5,Severe Storm/Thunder Storm/ Wind,4,2011,1,0,0,"51,493"
3,Severe Storm/Thunder Storm/ Wind,2,2011,1,0,0,"59,292"
3,Severe Storm/Thunder Storm/ Wind,2,2011,1,0,0,"8,695"
3,Severe Storm/Thunder Storm/ Wind,2,2011,1,0,0,"7,988"
3,Severe Storm/Thunder Storm/ Wind,2,2011,1,0,0,"8,274"
3,Lightning,2,2011,1,0,63,0
3,Severe Storm/Thunder Storm/ Wind,2,2011,1,0,0,"7,236"
3,Severe Storm/Thunder Storm/ Wind,2,2011,1,0,0,"57,745"
3,Severe Storm/Thunder Storm/ Wind,2,2011,1,0,0,"8,427"
3,Severe Storm/Thunder Storm/ Wind,2,2011,1,0,0,"8,487"
6,Severe Storm/Thunder Storm/ Wind,3,2011,1,0,0,"31,199"
3,Severe Storm/Thunder Storm/ Wind,2,2011,1,0,0,"8,438"
6,Severe Storm/Thunder Storm/ Wind,2,2011,1,0,0,"51,593"
3,Severe Storm/Thunder Storm/ Wind,2,2011,1,0,0,"69,419"
5,Severe Storm/Thunder Storm/ Wind,2,2011,1,0,0,"33,628"
5,Severe Storm/Thunder Storm/ Wind,2,2011,1,0,0,"30,166"
5,Severe Storm/Thunder Storm/ Wind,2,2011,1,0,0,"29,126"
5,Severe Storm/Thunder Storm/ Wind,2,2011,1,0,0,"165,019"
4,Severe Storm/Thunder Storm/ Wind,3,2011,1,0,0,"34,056"
4,Severe Storm/Thunder Storm/ Wind,3,2011,1,0,0,"199,640"
3,Severe Storm/Thunder Storm/ Wind,2,2011,1,0,0,"43,223"
4,Severe Storm/Thunder Storm/ Wind,3,2011,1,0,0,"8,392"
6,Severe Storm/Thunder Storm/ Wind,4,2011,1,0,0,"60,098"
6,Severe Storm/Thunder Storm/ Wind,4,2011,1,0,0,"75,669"
4,Severe Storm/Thunder Storm/ Wind,4,2011,1,0,0,"85,600"
6,Severe Storm/Thunder Storm/ Wind,4,2011,1,0,0,"17,251"
6,Severe Storm/Thunder Storm/ Wind,3,2011,1,0,0,"34,084"
6,Severe Storm/Thunder Storm/ Wind,4,2011,1,0,0,"17,343"
6,Severe Storm/Thunder Storm/ Wind,4,2011,1,0,0,"95,948"
3,Severe Storm/Thunder Storm/ Wind,4,2011,1,0,0,"75,653"
3,Severe Storm/Thunder Storm/ Wind,4,2011,1,0,0,"59,711"
3,Severe Storm/Thunder Storm/ Wind,4,2011,1,0,0,"49,258"
3,Severe Storm/Thunder Storm/ Wind,4,2011,1,0,0,"65,817"
4,Severe Storm/Thunder Storm/ Wind,3,2011,1,0,0,"134,615"
4,Severe Storm/Thunder Storm/ Wind,3,2011,1,0,0,"808,670"
2,Wind,4,2011,1,0,0,"15,637"
4,Severe Storm/Thunder Storm/ Wind,4,2011,1,0,0,"31,786"
4,Wind,4,2011,1,0,0,"7,550"
6,Severe Storm/Thunder Storm/ Wind,1,2011,1,0,0,"120,449"
3,Hail,2,2011,1,0,0,0
4,Severe Storm/Thunder Storm/ Wind,1,2011,1,0,0,"28,901"
2,Coastal,2,2011,1,12,0,0
3,Hail,2,2011,1,0,0,"190,014"
4,Hail,2,2011,1,0,0,"640,040"
5,Hail,2,2011,1,0,0,0
3,Hail,2,2011,1,0,0,0
3,Severe Storm/Thunder Storm/ Wind,2,2011,1,0,0,"173,217"
5,Severe Storm/Thunder Storm/ Wind,2,2011,1,0,0,"301,971"
3,Severe Storm/Thunder Storm/ Wind,2,2011,1,0,0,"75,384"
3,Severe Storm/Thunder Storm/ Wind,2,2011,1,0,0,"123,138"
3,Severe Storm/Thunder Storm/ Wind,2,2011,1,0,0,"59,387"
3,Severe Storm/Thunder Storm/ Wind,2,2011,1,0,0,"264,335"
5,Severe Storm/Thunder Storm/ Wind,2,2011,1,0,0,"188,721"
5,Hail,2,2011,1,0,0,"34,677"
4,Hail,2,2011,1,0,0,"33,247"
4,Severe Storm/Thunder Storm/ Wind,2,2011,1,0,0,"34,791"
3,Severe Storm/Thunder Storm/ Wind,2,2011,1,0,0,"116,505"
5,Tornado,2,2011,1,0,0,"751,993"
5,Tornado,2,2011,1,0,0,"300,002"
2,Severe Storm/Thunder Storm/ Wind,2,2011,1,0,0,"58,335"
3,Severe Storm/Thunder Storm/ Wind,2,2011,1,0,0,"49,567"
4,Severe Storm/Thunder Storm/ Wind,2,2011,1,0,0,"58,969"
4,Severe Storm/Thunder Storm/ Wind,2,2011,1,0,0,"60,339"
3,Severe Storm/Thunder Storm/ Wind,2,2011,1,0,0,"453,066"
2,Severe Storm/Thunder Storm/ Wind,2,2011,1,0,0,"61,397"
2,Severe Storm/Thunder Storm/ Wind,2,2011,1,0,0,"63,452"
2,Severe Storm/Thunder Storm/ Wind,2,2011,1,0,0,"59,762"
2,Severe Storm/Thunder Storm/ Wind,2,2011,1,0,0,"58,386"
2,Severe Storm/Thunder Storm/ Wind,2,2011,1,0,0,"155,730"
4,Severe Storm/Thunder Storm/ Wind,2,2011,1,0,0,"44,074"
4,Severe Storm/Thunder Storm/ Wind,2,2011,1,0,0,"86,987"
4,Severe Storm/Thunder Storm/ Wind,2,2011,1,0,0,"57,701"
4,Severe Storm/Thunder Storm/ Wind,2,2011,1,0,0,"77,579"
4,Severe Storm/Thunder Storm/ Wind,2,2011,1,0,0,"65,424"
5,Severe Storm/Thunder Storm/ Wind,2,2011,1,0,0,"7,979"
3,Severe Storm/Thunder Storm/ Wind,2,2011,1,0,0,"7,293"
3,Severe Storm/Thunder Storm/ Wind,2,2011,1,0,0,"7,981"
3,Severe Storm/Thunder Storm/ Wind,2,2011,1,0,0,"49,210"
3,Severe Storm/Thunder Storm/ Wind,2,2011,1,0,0,"8,643"
2,Hail,2,2011,1,0,0,"61,955"
2,Hail,2,2011,1,0,0,"25,842"
3,Severe Storm/Thunder Storm/ Wind,2,2011,1,0,0,"96,205"
3,Severe Storm/Thunder Storm/ Wind,2,2011,1,0,0,"99,962"
2,Severe Storm/Thunder Storm/ Wind,2,2011,1,0,0,"69,038"
2,Severe Storm/Thunder Storm/ Wind,2,2011,1,0,0,"33,317"
3,Severe Storm/Thunder Storm/ Wind,2,2011,1,0,0,"75,835"
3,Severe Storm/Thunder Storm/ Wind,2,2011,1,0,0,"8,511"
3,Severe Storm/Thunder Storm/ Wind,2,2011,1,0,0,"67,649"
2,Hail,2,2011,1,0,0,"170,060"
2,Hail,2,2011,1,0,0,"144,253"
2,Hail,2,2011,1,0,0,"372,125"
2,Hail,2,2011,1,0,0,"172,786"
2,Hail,2,2011,1,0,0,"29,820"
2,Hail,2,2011,1,0,0,"71,603"
2,Hail,2,2011,1,0,0,"15,771"
2,Hail,2,2011,1,0,0,"16,249"
2,Hail,2,2011,1,0,0,"48,702"
2,Hail,2,2011,1,0,0,"14,309"
2,Hail,2,2011,1,0,0,"15,170"
2,Hail,2,2011,1,0,0,"16,200"
2,Severe Storm/Thunder Storm/ Wind,2,2011,1,0,0,"61,328"
2,Hail,2,2011,1,0,0,"832,539"
2,Hail,2,2011,1,0,0,"504,164"
2,Hail,2,2011,1,0,0,"45,934"
2,Hail,2,2011,1,0,0,"46,077"
2,Hail,2,2011,1,0,0,"14,766"
2,Hail,2,2011,1,0,0,"315,042"
2,Hail,2,2011,1,0,0,"17,132"
2,Hail,2,2011,1,0,0,"17,395"
2,Hail,2,2011,1,0,0,"16,297"
2,Hail,2,2011,1,0,0,"32,452"
2,Hail,2,2011,1,0,0,"42,847"
2,Hail,2,2011,1,0,0,"17,012"
5,Hail,2,2011,1,0,0,"148,041"
5,Hail,2,2011,1,0,0,"573,778"
5,Hail,2,2011,1,0,0,"1,043,378"
5,Hail,2,2011,1,0,0,"966,433"
6,Severe Storm/Thunder Storm/ Wind,2,2011,1,0,0,"8,652,814"
5,Hail,2,2011,1,0,0,"630,909"
5,Hail,2,2011,1,0,0,"595,401"
5,Hail,2,2011,1,0,0,"1,561,580"
5,Hail,2,2011,1,0,0,"881,593"
5,Hail,2,2011,1,0,0,"967,384"
3,Severe Storm/Thunder Storm/ Wind,2,2011,1,0,0,"15,682,066"
3,Severe Storm/Thunder Storm/ Wind,2,2011,1,0,0,"344,020"
4,Severe Storm/Thunder Storm/ Wind,2,2011,1,0,0,"285,906"
5,Severe Storm/Thunder Storm/ Wind,2,2011,1,0,0,"218,510"
4,Severe Storm/Thunder Storm/ Wind,2,2011,1,0,0,"136,809"
2,Severe Storm/Thunder Storm/ Wind,2,2011,1,0,0,"151,354"
2,Coastal,2,2011,1,0,12,0
3,Severe Storm/Thunder Storm/ Wind,2,2011,1,0,0,"782,533"
2,Severe Storm/Thunder Storm/ Wind,2,2011,1,0,0,"8,492"
5,Severe Storm/Thunder Storm/ Wind,2,2011,1,0,0,"268,700"
2,Severe Storm/Thunder Storm/ Wind,3,2011,1,0,0,"14,984"
3,Flooding,3,2011,1,0,0,"347,881"
5,Lightning,3,2011,1,0,0,"1,422,980"
1,Severe Storm/Thunder Storm/ Wind,2,2011,1,0,12,0
3,Severe Storm/Thunder Storm,3,2011,1,0,0,"2,037,108"
3,Flooding,3,2011,1,0,0,"1,393,707"
2,Severe Storm/Thunder Storm/ Wind,2,2011,1,0,0,"294,783"
2,Severe Storm/Thunder Storm/ Wind,2,2011,1,0,0,"87,655"
2,Severe Storm/Thunder Storm/ Wind,2,2011,1,0,0,"15,173"
2,Hail,3,2011,1,0,0,"15,893"
2,Hail,3,2011,1,0,0,"15,771"
2,Hail,3,2011,1,0,0,"4,272"
2,Hail,2,2011,1,0,0,"16,440"
2,Severe Storm/Thunder Storm/ Wind,2,2011,1,0,0,"17,232"
2,Hail,2,2011,1,0,0,"15,936"
2,Hail,2,2011,1,0,0,"7,350"
2,Hail,2,2011,1,0,0,"8,566"
2,Severe Storm/Thunder Storm/ Wind,2,2011,1,0,0,"45,848"
2,Severe Storm/Thunder Storm/ Wind,2,2011,1,0,0,"45,701"
2,Severe Storm/Thunder Storm/ Wind,3,2011,1,0,0,"17,435"
3,Flooding,3,2011,1,0,0,"79,933"
3,Flooding,3,2011,1,0,0,"664,148"
4,Severe Storm/Thunder Storm/ Wind,3,2011,1,0,0,"47,451"
3,Severe Storm/Thunder Storm/ Wind,3,2011,1,0,0,"51,778"
5,Severe Storm/Thunder Storm/ Wind,2,2011,1,0,0,"34,284"
3,Flooding,3,2011,1,0,0,"319,608"
3,Severe Storm/Thunder Storm/ Wind,4,2014,1,0,0,"47,023"
3,Severe Storm/Thunder Storm/ Wind,4,2014,1,0,0,"29,554"
6,Severe Storm/Thunder Storm/ Wind,4,2014,1,0,0,"209,588"
1,Tornado,4,2014,1,0,0,"17,348"
3,Severe Storm/Thunder Storm/ Wind,3,2014,1,0,0,"48,725"
3,Flooding,3,2014,1,0,0,"513,909"
4,Tornado,3,2014,1,0,0,"91,564"
4,Wind,4,2014,1,0,0,"290,871"
3,Severe Storm/Thunder Storm/ Wind,3,2014,1,0,0,"8,333"
3,Severe Storm/Thunder Storm/ Wind,3,2014,1,0,0,"63,414"
6,Severe Storm/Thunder Storm/ Wind,3,2014,1,0,0,"32,151"
3,Severe Storm/Thunder Storm/ Wind,4,2014,1,0,0,"67,326"
3,Flooding,3,2014,1,0,0,"30,901"
3,Flooding,3,2014,1,0,0,"28,676"
3,Flooding,3,2014,1,0,0,"215,336"
3,Severe Storm/Thunder Storm,3,2014,1,0,0,"15,469"
3,Severe Storm/Thunder Storm,3,2014,1,0,0,"14,693"
5,Winter Weather,1,2014,2,0,11,0
3,Flooding,1,2014,1,0,0,"14,460"
5,Severe Storm/Thunder Storm/ Wind,1,2014,1,0,0,"28,597"
3,Severe Storm/Thunder Storm/ Wind,2,2014,1,0,0,"67,161"
3,Flooding,2,2014,1,0,0,"34,861"
4,Severe Storm/Thunder Storm/ Wind,2,2014,1,0,0,"29,506"
2,Hail,2,2014,1,0,0,"14,869"
2,Hail,2,2014,1,0,0,"3,162"
2,Severe Storm/Thunder Storm/ Wind,2,2014,1,0,0,"17,177"
2,Severe Storm/Thunder Storm/ Wind,2,2014,1,0,0,"15,011"
1,Flooding,3,2014,1,0,0,"86,393"
2,Hail,3,2014,1,0,0,"11,749"
2,Hail,3,2014,1,0,0,"1,463"
2,Severe Storm/Thunder Storm/ Wind,3,2014,1,0,0,"23,619"
2,Lightning,2,2014,1,0,0,"693,937"
5,Severe Storm/Thunder Storm/ Wind,2,2014,1,0,0,"101,370"
4,Severe Storm/Thunder Storm/ Wind,2,2014,1,0,0,"57,726"
4,Severe Storm/Thunder Storm/ Wind,2,2014,1,0,0,"187,047"
5,Severe Storm/Thunder Storm/ Wind,2,2014,1,0,0,"127,957"
5,Severe Storm/Thunder Storm/ Wind,2,2014,1,0,0,"59,134"
6,Severe Storm/Thunder Storm/ Wind,2,2014,1,0,0,"89,918"
1,Lightning,2,2014,1,0,0,"357,224"
2,Coastal,3,2014,1,12,0,0
1,Flooding,3,2014,1,0,0,"835,241"
3,Flooding,3,2014,1,0,0,"63,870"
2,Severe Storm/Thunder Storm/ Wind,3,2014,1,0,0,"16,644"
2,Severe Storm/Thunder Storm/ Wind,3,2014,1,0,77,"424,199"
1,Flooding,3,2014,1,0,0,"340,944"
2,Severe Storm/Thunder Storm/ Wind,3,2014,1,0,0,"96,243"
2,Hail,3,2014,1,0,0,"15,152"
2,Severe Storm/Thunder Storm/ Wind,3,2014,1,0,0,"46,837"
2,Hail,3,2014,1,0,0,"3,990"
2,Hail,3,2014,1,0,0,"14,604"
1,Flooding,3,2014,2,22,0,"22,598,611"
2,Hail,3,2014,1,0,0,"3,845"
2,Hail,3,2014,1,0,0,"4,272"
1,Flooding,3,2014,2,0,0,"3,169,448"
2,Hail,3,2014,1,0,0,"17,286"
2,Hail,3,2014,1,0,0,"3,626"
2,Hail,3,2014,1,0,0,"3,631"
3,Severe Storm/Thunder Storm/ Wind,2,2014,1,0,0,"46,062"
3,Severe Storm/Thunder Storm/ Wind,2,2014,1,0,0,"33,593"
3,Severe Storm/Thunder Storm/ Wind,2,2014,1,0,0,"47,984"
3,Severe Storm/Thunder Storm/ Wind,2,2014,1,0,0,"91,431"
3,Severe Storm/Thunder Storm/ Wind,2,2014,1,0,0,"28,780"
3,Severe Storm/Thunder Storm/ Wind,2,2014,1,0,0,"45,144"
3,Flooding,2,2014,1,0,0,"30,683"
2,Severe Storm/Thunder Storm/ Wind,2,2014,1,0,0,"15,885"
2,Hail,2,2014,1,0,0,"14,907"
2,Hail,2,2014,1,0,0,"30,673"
2,Hail,2,2014,1,0,0,"34,503"
2,Severe Storm/Thunder Storm/ Wind,2,2014,1,0,0,"15,985"
2,Severe Storm/Thunder Storm/ Wind,2,2014,1,0,0,"16,048"
2,Hail,2,2014,1,0,0,"31,463"
2,Hail,2,2014,1,0,0,"3,996"
2,Hail,2,2014,1,0,0,"31,494"
2,Hail,2,2014,1,0,0,"34,430"
2,Hail,2,2014,1,0,0,"3,442"
2,Hail,2,2014,1,0,0,"1,537"
2,Hail,2,2014,1,0,0,"34,446"
2,Hail,2,2014,1,0,0,"29,123"
2,Hail,2,2014,1,0,0,"31,203"
2,Hail,2,2014,1,0,0,"8,165"
2,Hail,2,2014,1,0,0,"7,804"
2,Hail,2,2014,1,0,0,"33,729"
2,Hail,2,2014,1,0,0,"30,797"
2,Hail,2,2014,1,0,0,"2,874"
2,Hail,2,2014,1,0,0,"16,275"
2,Hail,2,2014,1,0,0,"7,664"
2,Hail,2,2014,1,0,0,"34,249"
2,Hail,2,2014,1,0,0,"8,379"
2,Hail,2,2014,1,0,0,"8,113"
2,Hail,2,2014,1,0,0,"7,417"
1,Flooding,3,2014,1,0,0,"147,391"
2,Severe Storm/Thunder Storm/ Wind,2,2014,1,0,0,"14,273"
2,Severe Storm/Thunder Storm/ Wind,2,2014,1,0,0,"15,967"
4,Severe Storm/Thunder Storm/ Wind,3,2014,1,0,0,"67,916"
2,Hail,3,2014,1,0,0,"3,989"
3,Severe Storm/Thunder Storm/ Wind,2,2014,1,0,0,"117,877"
4,Severe Storm/Thunder Storm/ Wind,1,2014,1,0,0,"138,102"
3,Flooding,3,2015,1,0,0,"268,558"
3,Flooding,3,2015,1,0,0,"270,320"
3,Severe Storm/Thunder Storm/ Wind,3,2015,1,0,0,"17,112"
3,Flooding,3,2015,1,0,0,"65,811"
5,Flooding,3,2015,1,0,0,"30,800"
5,Flooding,3,2015,1,0,0,"34,459"
3,Flooding,3,2015,2,0,0,"285,136"
3,Flooding,3,2015,1,0,0,"927,884"
3,Flooding,3,2015,1,0,0,"237,374"
5,Flooding,3,2015,1,0,0,"33,526"
5,Flooding,3,2015,1,0,0,"30,743"
4,Flooding,4,2015,1,0,0,"47,836"
1,Wind,1,2015,2,0,0,"294,625"
1,Wind,1,2015,2,0,0,"72,047"
4,Severe Storm/Thunder Storm/ Wind,3,2015,1,0,0,"51,474"
4,Severe Storm/Thunder Storm/ Wind,3,2015,1,0,0,"32,331"
3,Severe Storm/Thunder Storm/ Wind,3,2015,1,0,0,"61,784"
3,Severe Storm/Thunder Storm/ Wind,3,2015,1,0,0,"32,560"
3,Severe Storm/Thunder Storm/ Wind,3,2015,1,0,0,"34,455"
3,Severe Storm/Thunder Storm/ Wind,3,2015,1,0,0,"43,019"
3,Severe Storm/Thunder Storm/ Wind,3,2015,1,0,0,"122,352"
4,Severe Storm/Thunder Storm/ Wind,3,2015,1,0,0,"179,286"
4,Severe Storm/Thunder Storm/ Wind,3,2015,1,0,0,"43,998"
3,Severe Storm/Thunder Storm/ Wind,1,2015,1,0,0,"63,420"
4,Severe Storm/Thunder Storm/ Wind,3,2015,1,0,0,"50,613"
3,Flooding,4,2015,1,0,0,"74,662"
2,Coastal,2,2015,1,13,0,0
3,Flooding,3,2015,1,0,0,"167,809"
2,Severe Storm/Thunder Storm/ Wind,2,2015,1,0,0,"17,086"
2,Severe Storm/Thunder Storm/ Wind,2,2015,1,0,0,"108,023"
3,Severe Storm/Thunder Storm/ Wind,3,2015,1,0,0,"3,316,602"
3,Flooding,3,2015,1,0,0,"206,678"
2,Hail,2,2015,1,0,0,"3,637"
2,Hail,2,2015,1,0,0,"17,086"
2,Hail,3,2015,1,0,0,"8,480"
2,Severe Storm/Thunder Storm/ Wind,3,2015,1,0,0,"15,022"
2,Coastal,3,2015,1,12,0,0
2,Coastal,3,2015,1,11,0,0
3,Flooding,3,2015,1,0,0,"29,570"
3,Flooding,3,2015,1,0,0,"223,836"
3,Flooding,3,2015,1,0,0,"15,915"
4,Severe Storm/Thunder Storm/ Wind,3,2015,1,0,0,"30,730"
4,Severe Storm/Thunder Storm/ Wind,3,2015,1,0,0,"32,490"
3,Flooding,3,2015,1,0,0,"14,439"
3,Severe Storm/Thunder Storm/ Wind,3,2015,1,0,0,"173,500"
3,Severe Storm/Thunder Storm/ Wind,3,2015,1,0,0,"8,365"
3,Severe Storm/Thunder Storm/ Wind,3,2015,1,0,0,"44,108"
3,Severe Storm/Thunder Storm/ Wind,3,2015,1,0,0,"29,199"
3,Severe Storm/Thunder Storm/ Wind,3,2015,1,0,0,"28,882"
2,Severe Storm/Thunder Storm/ Wind,2,2015,1,0,0,"15,918"
6,Tornado,2,2015,1,0,0,"84,094"
3,Severe Storm/Thunder Storm/ Wind,2,2015,1,0,0,"34,443"
3,Severe Storm/Thunder Storm/ Wind,2,2015,1,0,0,"30,939"
3,Severe Storm/Thunder Storm/ Wind,2,2015,1,0,0,"34,103"
3,Severe Storm/Thunder Storm/ Wind,2,2015,1,0,0,"31,501"
2,Coastal,2,2015,1,13,0,0
4,Severe Storm/Thunder Storm/ Wind,2,2015,1,0,0,"30,413"
3,Severe Storm/Thunder Storm/ Wind,2,2015,1,0,0,"49,791"
3,Severe Storm/Thunder Storm/ Wind,2,2015,1,0,0,"98,945"
6,Severe Storm/Thunder Storm/ Wind,3,2015,1,0,0,"45,263"
5,Severe Storm/Thunder Storm/ Wind,2,2015,1,0,0,"50,761"
5,Severe Storm/Thunder Storm/ Wind,2,2015,1,0,0,"43,694"
3,Severe Storm/Thunder Storm/ Wind,3,2015,1,0,0,"518,740"
6,Severe Storm/Thunder Storm/ Wind,2,2015,1,0,0,"92,182"
3,Severe Storm/Thunder Storm/ Wind,2,2015,1,0,0,"30,752"
4,Severe Storm/Thunder Storm/ Wind,3,2015,1,0,0,"49,320"
5,Severe Storm/Thunder Storm/ Wind,3,2015,1,0,0,"67,288"
5,Severe Storm/Thunder Storm/ Wind,3,2015,1,0,0,"45,748"
4,Severe Storm/Thunder Storm/ Wind,3,2015,1,0,0,"8,079"
4,Severe Storm/Thunder Storm/ Wind,3,2015,1,0,0,"8,665"
3,Severe Storm/Thunder Storm/ Wind,2,2015,1,0,0,"68,366"
5,Severe Storm/Thunder Storm/ Wind,2,2015,1,0,0,"76,137"
5,Severe Storm/Thunder Storm/ Wind,2,2015,1,0,0,"33,774"
3,Severe Storm/Thunder Storm/ Wind,3,2015,1,0,0,"8,516"
4,Severe Storm/Thunder Storm/ Wind,3,2015,1,0,0,"121,971"
1,Severe Storm/Thunder Storm/ Wind,3,2015,1,0,0,"15,897"
2,Flooding,4,2015,1,0,0,"1,281,871"
2,Flooding,4,2015,1,0,0,"3,374,573"
2,Flooding,4,2015,1,0,0,"687,731"
3,Flooding,4,2015,1,0,0,"12,933,963"
2,Flooding,4,2015,1,0,0,"647,142"
1,Flooding,4,2015,1,0,0,"14,743"
2,Flooding,4,2015,16,0,0,"158,393,184"
2,Flooding,4,2015,1,0,0,"3,661,812"
2,Flooding,4,2015,1,0,0,"172,469"
2,Flooding,4,2015,2,0,0,"126,587"
2,Flooding,4,2015,1,0,0,"839,284"
2,Flooding,4,2015,1,0,0,"68,512"
2,Flooding,4,2015,1,0,0,"868,134"
2,Flooding,4,2015,1,0,0,"144,110"
2,Flooding,4,2015,1,0,0,"148,041"
2,Flooding,4,2015,1,0,0,"858,861"
2,Flooding,4,2015,1,0,0,"369,827"
2,Flooding,4,2015,1,0,0,"1,306,006"
2,Flooding,4,2015,1,0,0,"900,900"
2,Flooding,4,2015,1,0,0,"4,031,163"
2,Severe Storm/Thunder Storm/ Wind,3,2015,1,0,0,"16,996"
2,Severe Storm/Thunder Storm/ Wind,3,2015,1,0,0,"100,999"
2,Hail,3,2015,1,0,0,"7,987"
1,Severe Storm/Thunder Storm/ Wind,2,2015,1,0,0,"153,146"
3,Flooding,3,2015,1,0,0,"29,196"
3,Flooding,3,2015,1,0,0,"32,471"
3,Flooding,3,2015,1,0,0,"29,189"
3,Severe Storm/Thunder Storm/ Wind,3,2015,1,0,0,"99,563"
5,Severe Storm/Thunder Storm/ Wind,3,2015,1,0,0,"59,673"
1,Severe Storm/Thunder Storm/ Wind,3,2015,1,0,0,"1,593,601"
3,Flooding,3,2015,1,0,0,"477,589"
5,Flooding,3,2015,1,0,0,"65,189"
2,Severe Storm/Thunder Storm/ Wind,3,2015,1,0,0,"522,196"
3,Flooding,3,2015,1,0,0,"34,012"
1,Flooding,4,2015,1,0,0,"7,889"
1,Flooding,4,2015,1,0,0,"14,883"
3,Flooding,4,2015,1,0,0,"79,228"
3,Flooding,4,2015,1,0,0,"16,276"
1,Flooding,4,2015,1,0,0,"15,931"
3,Flooding,4,2015,1,0,0,"14,900,880"
3,Flooding,4,2015,1,0,0,"16,803,120"
3,Flooding,4,2015,1,0,0,"28,803,084"
3,Flooding,4,2015,1,0,0,"72,903,348"
3,Flooding,4,2015,1,0,0,"16,324,389"
3,Flooding,4,2015,1,0,0,"8,277,121"
3,Flooding,4,2015,1,0,0,"28,917,218"
3,Flooding,4,2015,1,0,0,"4,176,209"
3,Flooding,4,2015,1,0,0,"17,265,998"
3,Flooding,4,2015,1,0,0,"7,513,848"
4,Flooding,4,2015,2,0,0,"1,722,795"
4,Flooding,4,2015,2,0,0,"305,816,784"
3,Flooding,4,2015,1,0,0,"12,506,593"
3,Flooding,4,2015,1,0,0,"14,450,683"
3,Flooding,4,2015,1,0,0,"260,059"
4,Flooding,4,2015,1,0,0,"7,771,443"
3,Flooding,4,2015,1,0,0,"4,921,570"
3,Flooding,4,2015,1,0,0,"80,528"
3,Flooding,4,2015,1,13,13,"344,590"
3,Flooding,4,2015,1,12,12,"332,765"
3,Flooding,4,2015,1,12,12,"1,689,664"
3,Flooding,4,2015,1,21,216,"142,858,224"
3,Flooding,4,2015,1,26,65,"1,743,561"
3,Flooding,4,2015,1,13,13,"13,855,916"
4,Flooding,4,2015,1,0,0,"222,482"
4,Flooding,4,2015,1,0,0,"8,239,869"
3,Flooding,4,2015,1,12,12,"257,087"
3,Flooding,4,2015,1,0,0,"1,478,516"
3,Flooding,2,2015,1,0,0,"29,475"
3,Flooding,2,2015,1,0,0,"51,331"
3,Flooding,2,2015,1,0,0,"29,865"
4,Severe Storm/Thunder Storm/ Wind,2,2015,1,0,0,"32,027"
3,Flooding,2,2015,1,0,0,"16,283"
4,Severe Storm/Thunder Storm/ Wind,2,2015,1,0,0,"51,336"
4,Severe Storm/Thunder Storm/ Wind,2,2015,1,0,0,"182,748"
3,Severe Storm/Thunder Storm/ Wind,2,2015,1,0,0,"69,247"
5,Severe Storm/Thunder Storm/ Wind,2,2015,1,0,0,"7,904"
5,Severe Storm/Thunder Storm/ Wind,2,2015,1,0,0,"28,562"
3,Severe Storm/Thunder Storm/ Wind,2,2015,1,0,0,"47,337"
3,Severe Storm/Thunder Storm/ Wind,2,2015,1,0,0,"272,695"
4,Severe Storm/Thunder Storm/ Wind,2,2015,1,0,0,"8,049"
5,Severe Storm/Thunder Storm/ Wind,2,2015,1,0,0,"169,331"
5,Severe Storm/Thunder Storm/ Wind,2,2015,1,0,0,"65,576"
3,Flooding,2,2015,1,0,0,"1,942,567"
3,Severe Storm/Thunder Storm/ Wind,2,2015,1,0,0,"69,507"
5,Severe Storm/Thunder Storm/ Wind,2,2015,1,0,0,"30,134"
5,Severe Storm/Thunder Storm/ Wind,2,2015,1,0,0,"86,694"
4,Severe Storm/Thunder Storm/ Wind,2,2015,1,0,0,"46,314"
4,Severe Storm/Thunder Storm/ Wind,2,2015,1,0,0,"48,597"
4,Severe Storm/Thunder Storm/ Wind,2,2015,1,0,0,"46,937"
