Year,Quarter,Region,Low Emissions,Medium Emissions,High Emissions,Very High Emissions,,,,
2063,1,4,"$492,552.10","$563,041.44","$714,424.63","$966,501.68",,,,
2063,1,5,"$6,500,028.64","$8,190,977.52","$7,629,152.52","$14,026,846.69",,,,
2063,1,6,"$8,499,265.91","$7,511,908.69","$10,119,055.47","$13,368,241.74",,,,
2063,2,1,"$2,834,955.09","$3,511,293.15","$4,025,293.77","$5,801,878.59",,,,
2063,2,2,"$9,571,514.07","$11,129,833.34","$14,791,104.61","$21,857,578.70",,,,
2063,2,3,"$1,409,075.63","$1,575,454.92","$1,958,353.36","$2,853,523.25",,,,
2063,2,4,"$1,016,409.28","$1,165,279.07","$1,404,647.28","$2,088,352.93",,,,
2063,2,5,"$7,530,855.47","$11,548,319.45","$11,496,534.35","$17,374,427.11",,,,
2063,2,6,"$11,932,776.44","$16,428,097.13","$15,258,254.41","$23,419,020.26",,,,
2063,3,1,"$224,218,449.34","$190,612,569.89","$231,111,997.72","$459,248,718.29",,,,
2063,3,2,"$80,912,790.85","$112,086,344.53","$160,851,763.49","$196,952,478.80",,,,
2063,3,3,"$59,071,629.23","$57,449,483.13","$63,992,343.86","$87,676,973.97",,,,
2063,3,4,"$57,564,780.11","$65,636,943.84","$111,399,899.39","$121,532,779.40",,,,
2063,3,5,"$63,603,603.91","$124,163,427.87","$121,565,975.48","$193,776,397.31",,,,
2063,3,6,"$99,709,727.48","$123,153,431.36","$116,857,347.83","$178,742,286.16",,,,
2063,4,1,"$6,107,587.91","$7,505,870.60","$8,585,817.24","$13,525,638.54",,,,
2063,4,2,"$8,497,779.79","$9,002,916.17","$11,632,314.21","$17,718,062.35",,,,
2063,4,3,"$5,544,925.34","$6,140,926.21","$7,720,728.07","$11,254,530.47",,,,
2063,4,4,"$1,394,210.57","$1,565,965.49","$1,862,115.11","$2,818,082.11",,,,
2063,4,5,"$1,087,496.31","$1,316,698.51","$1,549,330.13","$2,232,192.73",,,,
2063,4,6,"$1,148,191.90","$1,383,480.56","$1,561,294.41","$2,266,390.68",,,,
2064,1,1,"$3,193,907.54","$3,822,444.02","$4,494,204.73","$6,489,566.81",,,,
2064,1,2,"$9,320,085.57","$9,329,273.60","$11,951,719.47","$16,795,417.99",,,,
2064,1,3,"$418,013.41","$502,917.12","$587,498.57","$919,881.20",,,,
2064,1,4,"$479,405.08","$562,665.22","$705,829.92","$1,056,978.07",,,,
2064,1,5,"$7,093,331.13","$7,847,515.19","$6,967,536.02","$12,621,093.67",,,,
2064,1,6,"$8,181,115.60","$10,664,438.17","$12,042,550.33","$16,701,089.44",,,,
2064,2,1,"$2,977,585.72","$3,445,945.60","$4,295,037.94","$6,239,722.97",,,,
2064,2,2,"$10,691,796.64","$11,789,752.94","$14,308,642.07","$22,157,459.78",,,,
2064,2,3,"$1,381,142.04","$1,606,035.52","$1,981,745.36","$2,882,660.04",,,,
2064,2,4,"$1,006,322.75","$1,127,717.92","$1,434,034.13","$2,108,421.65",,,,
2064,2,5,"$7,100,393.74","$11,047,853.17","$10,213,623.81","$18,454,316.16",,,,
2064,2,6,"$11,747,633.85","$10,507,981.89","$16,085,991.61","$24,684,168.88",,,,
2064,3,1,"$166,777,146.11","$218,578,247.95","$262,327,144.60","$413,049,210.12",,,,
2064,3,2,"$85,860,528.41","$122,791,044.74","$163,997,656.36","$208,456,037.87",,,,
2064,3,3,"$57,252,201.78","$51,931,064.12","$72,599,866.45","$103,724,450.55",,,,
2064,3,4,"$51,238,934.15","$90,739,400.16","$90,040,884.20","$140,550,771.48",,,,
2064,3,5,"$74,464,717.41","$96,440,246.96","$121,050,948.60","$160,181,494.14",,,,
2064,3,6,"$88,235,124.09","$148,344,361.56","$200,798,386.27","$212,534,592.20",,,,
2064,4,1,"$6,800,552.67","$7,545,558.26","$9,622,971.94","$13,340,658.85",,,,
2064,4,2,"$8,251,680.27","$9,818,691.03","$11,552,743.65","$17,061,595.18",,,,
2064,4,3,"$5,253,251.04","$6,284,190.80","$7,638,616.75","$11,045,010.48",,,,
2064,4,4,"$1,365,887.47","$1,690,582.59","$1,884,563.10","$2,786,475.77",,,,
2064,4,5,"$1,153,146.78","$1,261,409.14","$1,768,929.65","$2,492,215.43",,,,
2064,4,6,"$1,148,085.44","$1,331,409.08","$1,648,278.48","$2,329,211.94",,,,
2065,1,1,"$3,224,415.16","$3,646,368.00","$4,200,649.62","$6,767,611.79",,,,
2065,1,2,"$7,207,743.95","$8,461,424.04","$10,842,772.06","$17,324,925.93",,,,
2065,1,3,"$407,217.42","$479,526.17","$641,195.46","$917,281.53",,,,
2065,1,4,"$466,607.41","$534,822.88","$662,642.93","$1,045,021.12",,,,
2065,1,5,"$6,869,874.37","$5,697,912.98","$7,029,903.67","$15,100,785.24",,,,
2065,1,6,"$8,549,591.61","$7,928,082.17","$11,827,610.41","$14,029,390.08",,,,
2065,2,1,"$2,928,761.39","$3,390,126.07","$4,222,360.95","$6,399,779.63",,,,
2065,2,2,"$10,607,308.57","$13,003,499.22","$16,787,346.12","$22,989,620.79",,,,
2065,2,3,"$1,376,241.08","$1,648,094.73","$2,001,464.41","$2,985,636.99",,,,
2065,2,4,"$1,013,805.20","$1,150,774.31","$1,430,976.41","$2,199,635.27",,,,
2065,2,5,"$7,820,296.89","$10,150,884.77","$11,805,011.84","$15,963,699.68",,,,
2065,2,6,"$10,163,983.09","$15,709,379.35","$15,140,500.46","$21,990,995.17",,,,
2065,3,1,"$135,058,864.95","$215,208,685.71","$309,271,148.87","$374,829,265.87",,,,
2065,3,2,"$95,135,786.83","$122,634,804.21","$162,292,093.11","$185,150,135.46",,,,
2065,3,3,"$51,871,149.60","$60,380,956.34","$72,024,991.72","$110,328,439.36",,,,
2065,3,4,"$72,836,540.94","$75,347,344.58","$74,904,882.72","$129,552,493.95",,,,
2065,3,5,"$91,119,981.84","$93,968,965.82","$110,159,464.89","$151,055,794.21",,,,
2065,3,6,"$99,996,166.95","$116,115,462.78","$153,493,891.67","$201,107,857.26",,,,
2065,4,1,"$6,511,505.93","$7,436,065.96","$9,396,778.63","$13,973,683.91",,,,
2065,4,2,"$8,158,740.25","$10,285,564.22","$12,124,239.57","$17,716,034.42",,,,
2065,4,3,"$5,235,209.74","$6,592,952.99","$8,222,971.39","$12,373,839.28",,,,
2065,4,4,"$1,420,135.84","$1,651,194.50","$1,897,831.66","$2,939,068.04",,,,
2065,4,5,"$1,218,629.46","$1,347,317.60","$1,598,665.30","$2,400,456.04",,,,
2065,4,6,"$1,257,948.08","$1,311,283.34","$1,620,313.73","$2,420,392.69",,,,
2066,1,1,"$3,158,734.61","$3,738,241.95","$4,685,032.15","$7,074,662.58",,,,
2066,1,2,"$7,762,018.01","$8,762,604.27","$13,892,806.42","$16,419,859.67",,,,
2066,1,3,"$433,117.19","$518,492.27","$601,907.86","$960,277.15",,,,
2066,1,4,"$487,057.67","$549,100.03","$670,407.30","$1,046,896.34",,,,
2066,1,5,"$4,812,328.11","$7,297,996.01","$11,347,715.11","$13,646,683.90",,,,
2066,1,6,"$10,389,134.54","$8,951,999.45","$13,876,125.51","$21,676,492.33",,,,
2066,2,1,"$2,931,794.71","$3,454,160.49","$4,473,201.97","$6,513,719.76",,,,
2066,2,2,"$9,251,998.08","$12,287,810.53","$14,777,111.47","$22,423,540.59",,,,
2066,2,3,"$1,373,485.14","$1,620,443.51","$2,030,931.38","$3,043,987.97",,,,
2066,2,4,"$976,247.00","$1,190,620.23","$1,504,569.27","$2,256,409.75",,,,
2066,2,5,"$7,266,681.76","$9,460,299.38","$11,557,720.40","$16,887,918.74",,,,
2066,2,6,"$9,209,061.95","$13,704,024.80","$16,528,919.50","$23,597,275.17",,,,
2066,3,1,"$172,289,311.76","$194,686,337.43","$271,425,152.82","$379,683,166.78",,,,
2066,3,2,"$77,068,670.25","$86,454,215.72","$126,439,610.85","$209,994,853.53",,,,
2066,3,3,"$63,030,328.40","$67,954,584.32","$51,044,734.13","$110,890,245.51",,,,
2066,3,4,"$78,234,680.35","$71,851,482.38","$94,718,212.29","$137,377,715.28",,,,
2066,3,5,"$89,517,242.56","$99,291,877.38","$100,791,422.19","$177,864,060.06",,,,
2066,3,6,"$135,795,313.99","$156,496,315.71","$144,264,744.89","$236,007,613.52",,,,
2066,4,1,"$6,769,400.86","$7,635,811.96","$9,700,818.32","$14,320,434.78",,,,
2066,4,2,"$7,821,824.13","$9,246,815.35","$12,069,119.86","$17,488,214.17",,,,
2066,4,3,"$5,089,074.35","$5,913,669.36","$7,752,080.98","$11,670,285.20",,,,
2066,4,4,"$1,417,752.26","$1,652,255.97","$2,064,073.95","$2,998,747.27",,,,
2066,4,5,"$1,191,905.93","$1,471,150.68","$1,664,253.02","$2,597,408.87",,,,
2066,4,6,"$1,014,366.86","$1,315,661.84","$1,835,720.72","$2,445,593.21",,,,
2067,1,1,"$3,083,875.85","$3,690,017.21","$4,637,374.82","$7,224,084.62",,,,
2067,1,2,"$7,781,741.49","$10,203,862.99","$10,812,848.80","$18,764,724.90",,,,
2067,1,3,"$408,787.67","$522,744.86","$623,663.45","$952,790.25",,,,
2067,1,4,"$474,558.86","$571,913.11","$747,580.59","$1,037,950.87",,,,
2067,1,5,"$5,872,364.93","$8,659,404.32","$9,630,849.88","$15,070,840.17",,,,
2067,1,6,"$9,945,878.22","$10,490,101.28","$12,549,454.27","$18,424,060.51",,,,
2067,2,1,"$2,975,624.93","$3,575,040.65","$4,237,969.91","$6,603,659.86",,,,
2067,2,2,"$9,191,847.61","$11,011,710.69","$16,646,772.61","$21,820,222.90",,,,
2067,2,3,"$1,365,488.57","$1,635,486.40","$2,053,871.80","$3,172,453.95",,,,
2067,2,4,"$976,669.43","$1,203,160.20","$1,442,725.12","$2,373,439.74",,,,
2067,2,5,"$9,094,591.55","$12,595,146.37","$10,913,064.06","$19,459,291.91",,,,
2067,2,6,"$12,174,754.74","$13,558,030.79","$16,906,196.47","$27,517,223.63",,,,
2067,3,1,"$163,664,164.55","$174,944,442.37","$209,523,512.64","$416,127,873.70",,,,
2067,3,2,"$100,044,645.94","$143,938,374.59","$149,689,076.80","$240,518,532.12",,,,
2067,3,3,"$69,432,897.88","$66,748,856.43","$75,041,000.21","$107,156,315.89",,,,
2067,3,4,"$75,884,444.62","$70,923,174.06","$107,143,854.03","$127,878,693.67",,,,
2067,3,5,"$70,070,427.13","$99,931,310.22","$88,842,335.65","$143,761,544.86",,,,
2067,3,6,"$96,969,436.66","$121,412,657.10","$145,367,006.00","$241,293,302.05",,,,
2067,4,1,"$6,146,430.69","$7,546,148.06","$9,413,811.99","$14,588,793.39",,,,
2067,4,2,"$8,369,697.91","$10,176,711.97","$12,219,061.64","$17,415,079.47",,,,
2067,4,3,"$5,116,383.22","$6,453,900.57","$8,210,012.11","$12,556,084.64",,,,
2067,4,4,"$1,456,115.68","$1,596,455.44","$2,018,410.85","$3,148,886.39",,,,
2067,4,5,"$1,065,025.87","$1,348,228.94","$1,823,475.99","$2,677,792.28",,,,
2067,4,6,"$1,052,395.10","$1,346,701.44","$1,592,444.56","$2,622,273.99",,,,
2068,1,1,"$3,137,801.56","$3,658,873.54","$4,785,132.92","$7,300,486.01",,,,
2068,1,2,"$6,453,372.05","$9,061,921.72","$13,734,364.85","$19,640,416.51",,,,
2068,1,3,"$414,230.34","$496,698.09","$630,086.40","$977,311.55",,,,
2068,1,4,"$444,187.07","$571,306.72","$724,522.48","$1,053,187.22",,,,
2068,1,5,"$5,874,025.30","$7,394,367.58","$10,861,512.45","$12,156,526.80",,,,
2068,1,6,"$7,262,400.53","$8,825,648.20","$13,476,104.91","$20,926,735.99",,,,
2068,2,1,"$2,942,287.87","$3,424,264.89","$4,366,099.54","$6,833,764.12",,,,
2068,2,2,"$7,936,528.63","$10,896,633.38","$17,976,723.55","$24,171,042.63",,,,
2068,2,3,"$1,390,458.84","$1,638,421.02","$2,022,980.76","$3,212,981.68",,,,
2068,2,4,"$1,022,283.53","$1,190,700.54","$1,459,821.05","$2,350,436.36",,,,
2068,2,5,"$8,224,195.07","$8,654,149.50","$12,568,245.53","$21,923,712.33",,,,
2068,2,6,"$11,030,486.57","$13,515,684.15","$15,348,482.74","$27,735,181.14",,,,
2068,3,1,"$177,695,871.39","$253,491,082.83","$190,984,182.37","$373,756,470.55",,,,
2068,3,2,"$121,280,826.79","$95,681,315.65","$157,863,403.79","$239,842,392.29",,,,
2068,3,3,"$52,602,428.88","$45,058,847.01","$78,456,985.76","$127,855,140.16",,,,
2068,3,4,"$56,991,000.05","$74,329,864.22","$95,919,209.04","$146,751,369.90",,,,
2068,3,5,"$76,696,846.17","$87,289,368.85","$140,489,527.23","$157,138,063.07",,,,
2068,3,6,"$70,166,406.33","$114,032,944.83","$168,583,498.27","$236,434,931.44",,,,
2068,4,1,"$6,554,168.43","$7,508,657.15","$9,049,540.03","$15,418,931.25",,,,
2068,4,2,"$8,027,254.23","$10,183,107.92","$11,961,155.38","$19,265,530.59",,,,
2068,4,3,"$5,286,563.25","$5,836,828.20","$8,189,657.00","$13,073,177.06",,,,
2068,4,4,"$1,316,278.81","$1,641,995.08","$2,102,479.42","$3,152,471.09",,,,
2068,4,5,"$1,113,221.52","$1,442,910.57","$1,827,943.61","$2,804,168.11",,,,
2068,4,6,"$1,261,270.81","$1,470,891.88","$1,638,217.38","$2,301,064.21",,,,
2069,1,1,"$3,115,921.84","$3,694,314.70","$4,776,029.80","$7,432,748.77",,,,
2069,1,2,"$7,939,020.43","$8,909,011.97","$13,609,299.25","$21,423,409.27",,,,
2069,1,3,"$419,779.24","$499,554.13","$668,197.50","$998,411.40",,,,
2069,1,4,"$475,033.63","$549,165.36","$719,206.24","$1,167,257.96",,,,
2069,1,5,"$7,692,009.40","$8,281,701.17","$8,072,499.23","$15,541,863.26",,,,
2069,1,6,"$9,316,450.10","$7,806,839.82","$12,577,779.13","$20,497,522.19",,,,
2069,2,1,"$2,774,292.30","$3,463,666.03","$4,549,893.81","$6,956,799.19",,,,
2069,2,2,"$10,854,162.48","$12,392,610.75","$16,070,120.39","$24,364,238.55",,,,
2069,2,3,"$1,360,498.77","$1,641,975.96","$2,108,300.85","$3,322,637.42",,,,
2069,2,4,"$1,006,173.76","$1,169,429.96","$1,537,824.00","$2,482,522.43",,,,
2069,2,5,"$8,754,802.96","$10,544,195.39","$9,981,785.40","$21,384,959.35",,,,
2069,2,6,"$7,997,888.70","$13,771,821.76","$15,118,653.06","$25,434,030.66",,,,
2069,3,1,"$161,406,179.09","$181,055,352.68","$267,801,182.54","$430,800,646.25",,,,
2069,3,2,"$108,247,050.45","$88,539,698.68","$135,558,996.64","$212,876,050.57",,,,
2069,3,3,"$46,445,551.29","$63,780,305.41","$66,261,981.22","$130,842,878.43",,,,
2069,3,4,"$62,378,191.32","$87,486,638.55","$98,141,756.79","$151,758,632.21",,,,
2069,3,5,"$80,176,118.23","$95,917,630.40","$128,644,789.26","$183,800,741.49",,,,
2069,3,6,"$145,173,521.67","$131,998,188.79","$118,798,687.75","$290,412,028.60",,,,
2069,4,1,"$6,455,519.87","$7,831,443.33","$9,682,327.42","$15,605,844.11",,,,
2069,4,2,"$7,706,907.99","$9,700,240.82","$12,820,962.47","$19,973,314.22",,,,
2069,4,3,"$5,330,441.00","$6,164,745.30","$7,813,973.62","$13,251,166.28",,,,
2069,4,4,"$1,363,151.59","$1,609,756.77","$2,036,793.64","$3,213,068.80",,,,
2069,4,5,"$1,119,007.42","$1,311,580.72","$1,671,918.55","$2,740,691.67",,,,
2069,4,6,"$1,138,453.29","$1,229,663.71","$1,757,455.25","$2,589,369.99",,,,
2070,1,1,"$3,124,935.91","$3,766,695.76","$4,784,138.69","$7,589,325.10",,,,
2070,1,2,"$9,432,899.47","$9,069,138.95","$12,004,031.98","$19,248,441.80",,,,
2070,1,3,"$413,636.47","$505,910.83","$665,664.06","$1,016,598.76",,,,
2070,1,4,"$499,353.51","$579,450.84","$731,370.09","$1,165,181.95",,,,
2070,1,5,"$4,869,343.86","$7,355,502.26","$9,608,963.55","$13,346,271.97",,,,
2070,1,6,"$8,582,632.27","$12,659,221.42","$11,661,283.87","$21,005,971.19",,,,
2070,2,1,"$2,835,880.11","$3,588,211.02","$4,433,286.84","$7,480,229.01",,,,
2070,2,2,"$11,089,546.16","$14,042,737.00","$16,924,056.85","$27,928,007.97",,,,
2070,2,3,"$1,376,025.18","$1,635,595.74","$2,106,107.74","$3,364,533.39",,,,
2070,2,4,"$975,489.29","$1,210,761.93","$1,536,797.35","$2,454,689.72",,,,
2070,2,5,"$8,395,522.84","$9,336,173.38","$14,327,998.94","$20,927,783.90",,,,
2070,2,6,"$11,110,432.75","$13,921,033.84","$18,303,847.53","$25,750,161.42",,,,
2070,3,1,"$178,191,446.50","$246,593,224.54","$247,354,694.81","$341,892,674.73",,,,
2070,3,2,"$112,640,945.66","$128,947,546.51","$137,321,863.02","$250,306,799.02",,,,
2070,3,3,"$49,603,019.51","$69,793,837.07","$83,154,506.92","$96,547,385.97",,,,
2070,3,4,"$74,641,775.76","$95,438,013.39","$64,757,784.68","$147,903,455.37",,,,
2070,3,5,"$83,841,698.15","$95,047,741.10","$100,152,832.96","$192,038,713.78",,,,
2070,3,6,"$104,468,210.67","$121,013,672.89","$142,950,378.45","$275,881,681.75",,,,
2070,4,1,"$6,506,379.30","$7,510,556.55","$9,495,057.68","$15,925,491.55",,,,
2070,4,2,"$8,198,825.49","$9,422,797.64","$11,702,427.20","$20,593,871.53",,,,
2070,4,3,"$5,642,618.41","$6,527,889.52","$8,070,115.83","$13,139,390.69",,,,
2070,4,4,"$1,418,968.57","$1,716,354.97","$2,067,726.60","$3,278,639.43",,,,
2070,4,5,"$1,065,117.97","$1,369,104.32","$1,805,825.73","$3,030,067.97",,,,
2070,4,6,"$1,175,143.67","$1,347,197.75","$1,699,065.60","$2,547,713.12",,,,
2071,1,1,"$3,095,022.01","$3,661,406.10","$4,731,292.96","$7,834,693.83",,,,
2071,1,2,"$7,284,180.70","$6,516,746.33","$12,669,151.52","$19,317,051.04",,,,
2071,1,3,"$424,678.36","$490,372.75","$687,467.86","$1,139,906.19",,,,
2071,1,4,"$500,624.72","$548,068.38","$727,491.10","$1,220,466.91",,,,
2071,1,5,"$4,857,982.17","$6,084,445.33","$8,222,575.56","$17,779,617.80",,,,
2071,1,6,"$7,242,474.51","$12,050,701.38","$10,919,185.08","$19,641,385.04",,,,
2071,2,1,"$2,923,282.34","$3,557,925.76","$4,511,661.89","$7,335,526.85",,,,
2071,2,2,"$11,185,029.79","$12,581,780.42","$15,978,056.41","$25,136,699.48",,,,
2071,2,3,"$1,386,870.07","$1,647,988.99","$2,114,128.92","$3,468,973.62",,,,
2071,2,4,"$964,232.92","$1,248,368.93","$1,586,457.58","$2,626,958.93",,,,
2071,2,5,"$9,043,887.83","$10,522,517.82","$12,458,877.70","$24,250,612.46",,,,
2071,2,6,"$11,557,451.81","$12,856,317.95","$16,143,889.74","$28,668,400.68",,,,
2071,3,1,"$165,111,041.46","$201,657,214.25","$311,531,166.63","$411,415,954.33",,,,
2071,3,2,"$114,774,978.42","$130,268,082.44","$144,112,274.11","$290,344,602.66",,,,
2071,3,3,"$53,339,167.86","$60,195,649.42","$70,566,724.62","$124,033,042.55",,,,
2071,3,4,"$63,649,538.73","$90,213,791.32","$93,500,377.59","$155,841,499.26",,,,
2071,3,5,"$73,313,285.24","$75,368,221.49","$126,919,156.14","$184,848,081.17",,,,
2071,3,6,"$131,012,033.73","$106,997,465.69","$152,657,843.38","$261,295,328.93",,,,
2071,4,1,"$6,092,002.10","$7,511,570.61","$9,790,973.62","$16,025,330.15",,,,
2071,4,2,"$7,537,267.94","$10,090,361.42","$11,807,764.67","$20,445,724.25",,,,
2071,4,3,"$5,231,881.74","$6,563,949.17","$8,168,895.66","$14,134,485.95",,,,
2071,4,4,"$1,388,194.36","$1,756,666.85","$1,999,271.35","$3,437,160.94",,,,
2071,4,5,"$1,209,452.42","$1,372,915.29","$1,718,604.13","$2,995,598.71",,,,
2071,4,6,"$1,045,016.70","$1,284,956.98","$1,732,808.55","$3,248,528.53",,,,
2072,1,1,"$3,086,635.42","$3,703,595.74","$4,826,642.05","$8,076,174.37",,,,
2072,1,2,"$9,027,404.67","$10,196,262.83","$15,668,060.58","$20,233,294.51",,,,
2072,1,3,"$392,163.02","$486,134.60","$632,570.13","$1,103,862.42",,,,
2072,1,4,"$466,876.31","$551,286.86","$728,166.94","$1,251,438.14",,,,
2072,1,5,"$6,594,926.50","$6,226,128.97","$7,784,531.45","$16,639,216.25",,,,
2072,1,6,"$7,058,134.90","$9,769,923.18","$14,600,182.38","$22,409,366.25",,,,
2072,2,1,"$3,029,261.05","$3,310,957.35","$4,436,610.21","$7,767,242.66",,,,
2072,2,2,"$8,647,504.09","$11,059,864.17","$16,813,810.11","$28,888,839.00",,,,
2072,2,3,"$1,388,941.09","$1,643,958.13","$2,170,636.87","$3,619,168.05",,,,
2072,2,4,"$1,033,139.45","$1,201,979.73","$1,600,543.62","$2,691,923.85",,,,
2072,2,5,"$8,016,199.49","$8,209,335.18","$13,597,902.29","$20,471,679.76",,,,
2072,2,6,"$10,742,429.85","$15,669,453.66","$16,569,824.41","$31,874,683.18",,,,
2072,3,1,"$158,083,437.05","$213,460,684.74","$269,564,746.37","$429,918,977.90",,,,
2072,3,2,"$82,000,302.73","$119,364,794.56","$178,388,540.89","$225,821,041.42",,,,
2072,3,3,"$45,236,661.72","$50,130,976.16","$95,488,098.68","$133,938,872.59",,,,
2072,3,4,"$67,480,755.89","$68,810,123.51","$95,663,589.37","$160,877,138.00",,,,
2072,3,5,"$81,553,021.76","$86,224,992.96","$113,351,441.98","$215,950,934.69",,,,
2072,3,6,"$99,342,098.56","$144,297,802.59","$177,137,551.88","$245,224,215.90",,,,
2072,4,1,"$6,509,385.28","$7,092,212.16","$10,029,878.04","$16,938,629.77",,,,
2072,4,2,"$7,726,624.90","$9,602,853.23","$12,503,454.21","$22,718,059.13",,,,
2072,4,3,"$5,639,906.39","$6,181,197.74","$8,237,209.37","$13,640,381.02",,,,
2072,4,4,"$1,330,948.47","$1,601,139.54","$2,137,058.97","$3,717,581.30",,,,
2072,4,5,"$1,269,608.72","$1,398,872.60","$1,762,174.81","$3,080,512.69",,,,
2072,4,6,"$1,044,796.67","$1,285,143.40","$1,729,735.94","$2,945,268.29",,,,
2073,1,1,"$3,019,221.72","$3,706,467.59","$4,779,036.29","$8,398,241.00",,,,
2073,1,2,"$6,589,626.24","$9,267,983.34","$12,639,314.67","$21,866,582.52",,,,
2073,1,3,"$409,291.40","$503,234.98","$633,593.65","$1,151,758.50",,,,
2073,1,4,"$455,861.73","$564,678.38","$792,119.76","$1,318,103.67",,,,
2073,1,5,"$5,822,463.40","$9,039,514.20","$10,147,817.51","$16,575,439.42",,,,
2073,1,6,"$6,445,857.72","$10,970,856.10","$10,297,178.75","$21,563,582.44",,,,
2073,2,1,"$2,939,221.70","$3,476,327.36","$4,676,897.34","$7,991,851.29",,,,
2073,2,2,"$11,664,468.59","$13,548,254.31","$15,046,037.21","$29,908,455.98",,,,
2073,2,3,"$1,374,010.30","$1,657,768.89","$2,167,946.13","$3,687,289.61",,,,
2073,2,4,"$980,014.37","$1,210,242.25","$1,567,018.94","$2,754,824.40",,,,
2073,2,5,"$8,020,581.39","$9,737,219.97","$12,605,711.38","$25,902,625.98",,,,
2073,2,6,"$9,661,065.32","$9,536,824.15","$16,146,287.16","$26,625,112.67",,,,
2073,3,1,"$176,636,821.84","$226,170,412.83","$299,247,448.46","$589,639,894.93",,,,
2073,3,2,"$103,906,013.54","$94,726,311.64","$154,518,393.69","$239,804,041.68",,,,
2073,3,3,"$50,203,932.44","$61,394,721.62","$75,286,429.40","$129,853,373.75",,,,
2073,3,4,"$59,720,086.06","$94,585,039.61","$83,110,972.57","$158,489,135.63",,,,
2073,3,5,"$66,827,486.75","$92,224,062.77","$121,475,890.84","$213,933,989.57",,,,
2073,3,6,"$77,340,801.90","$115,475,394.04","$179,521,408.21","$217,908,623.43",,,,
2073,4,1,"$6,016,524.45","$7,801,508.15","$9,736,656.20","$17,433,724.99",,,,
2073,4,2,"$7,742,078.99","$10,404,242.46","$12,885,466.84","$22,173,364.75",,,,
2073,4,3,"$5,347,376.62","$6,065,837.31","$8,018,257.27","$14,424,602.08",,,,
2073,4,4,"$1,318,524.60","$1,668,145.39","$2,217,759.63","$3,638,482.09",,,,
2073,4,5,"$1,192,196.34","$1,401,581.46","$1,729,618.23","$2,933,680.03",,,,
2073,4,6,"$1,098,867.81","$1,404,586.96","$1,871,439.71","$3,228,416.45",,,,
2074,1,1,"$3,026,657.09","$3,757,276.32","$4,963,298.74","$8,786,008.91",,,,
2074,1,2,"$8,943,368.49","$10,325,743.90","$12,573,945.57","$21,498,435.23",,,,
2074,1,3,"$406,244.43","$527,359.88","$668,099.49","$1,170,667.24",,,,
2074,1,4,"$464,517.54","$544,576.29","$754,394.19","$1,352,874.58",,,,
2074,1,5,"$5,545,419.31","$6,721,855.78","$10,137,400.62","$18,296,179.93",,,,
2074,1,6,"$7,183,697.88","$7,671,181.04","$13,334,330.75","$21,655,143.59",,,,
2074,2,1,"$3,070,603.87","$3,468,670.51","$4,644,999.66","$8,217,412.59",,,,
2074,2,2,"$9,991,022.94","$11,715,148.38","$15,478,096.72","$28,517,514.99",,,,
2074,2,3,"$1,357,720.38","$1,652,583.50","$2,160,922.11","$3,785,338.67",,,,
