Year,Quarter,Region,Low Emissions,Medium Emissions,High Emissions,Very High Emissions
2059,3,6,"$30,919,476.03","$37,426,038.91","$44,301,907.47","$58,395,620.03"
2059,4,1,"$3,018,674.52","$3,231,700.79","$3,720,855.69","$5,107,758.19"
2059,4,2,"$3,089,429.48","$3,636,756.24","$4,671,113.82","$5,463,815.54"
2059,4,3,"$2,261,386.42","$2,432,142.33","$2,689,975.44","$3,576,579.59"
2059,4,4,"$595,536.42","$643,771.39","$766,554.21","$941,608.36"
2059,4,5,"$540,797.82","$569,391.32","$659,798.47","$874,622.32"
2059,4,6,"$399,921.39","$489,292.11","$602,873.71","$787,759.32"
2060,1,1,"$1,853,882.47","$2,037,957.50","$2,291,659.40","$2,752,743.68"
2060,1,2,"$4,300,169.66","$4,102,694.75","$4,532,448.15","$6,903,231.38"
2060,1,3,"$619,534.06","$636,696.72","$662,811.82","$744,544.50"
2060,1,4,"$234,013.19","$250,766.28","$272,011.45","$378,559.65"
2060,1,5,"$2,139,236.15","$1,967,896.95","$3,206,669.83","$4,021,508.45"
2060,1,6,"$3,898,725.78","$3,097,150.07","$4,451,918.18","$4,945,338.82"
2060,2,1,"$1,821,117.90","$1,960,193.51","$2,197,209.18","$2,764,417.50"
2060,2,2,"$5,810,352.55","$5,792,057.40","$6,211,588.10","$7,830,015.25"
2060,2,3,"$980,793.38","$1,056,945.55","$1,156,874.41","$1,405,192.81"
2060,2,4,"$422,600.08","$486,155.23","$553,763.82","$737,200.91"
2060,2,5,"$2,830,207.19","$3,886,836.98","$4,991,489.96","$4,944,592.36"
2060,2,6,"$4,383,359.67","$4,273,142.63","$5,730,122.62","$5,704,296.19"
2060,3,1,"$46,835,909.70","$69,741,901.47","$53,613,951.21","$85,354,379.69"
2060,3,2,"$29,115,622.04","$36,646,912.47","$34,656,178.79","$41,494,779.15"
2060,3,3,"$15,647,621.78","$13,863,036.01","$18,235,764.65","$27,683,424.76"
2060,3,4,"$19,520,715.40","$16,258,586.04","$23,158,091.74","$44,054,512.53"
2060,3,5,"$22,722,221.59","$23,823,335.67","$32,061,219.56","$44,395,780.82"
2060,3,6,"$23,572,682.06","$39,546,426.79","$33,702,946.89","$55,433,441.46"
2060,4,1,"$3,029,443.67","$3,577,938.70","$4,052,126.83","$5,226,476.68"
2060,4,2,"$3,532,692.67","$3,931,356.14","$4,478,123.02","$5,560,977.79"
2060,4,3,"$2,273,066.33","$2,470,453.38","$2,836,708.85","$3,466,520.72"
2060,4,4,"$558,411.08","$648,915.77","$714,898.79","$1,004,372.51"
2060,4,5,"$567,516.71","$638,101.00","$671,316.25","$841,411.47"
2060,4,6,"$389,780.03","$445,873.10","$591,604.37","$837,779.83"
2061,1,1,"$1,855,128.92","$2,077,005.69","$2,336,374.45","$2,853,626.36"
2061,1,2,"$3,561,117.54","$4,516,904.66","$4,174,802.94","$6,260,872.26"
2061,1,3,"$612,283.59","$641,034.23","$664,951.40","$745,208.07"
2061,1,4,"$236,494.36","$257,478.00","$292,553.41","$389,560.91"
2061,1,5,"$2,597,606.88","$2,302,956.18","$3,286,093.19","$6,130,191.20"
2061,1,6,"$3,438,580.88","$2,477,217.01","$4,627,772.84","$5,364,056.38"
2061,2,1,"$1,862,713.37","$1,943,738.03","$2,244,804.11","$2,828,459.28"
2061,2,2,"$5,253,854.16","$4,442,962.26","$4,766,434.24","$8,320,611.22"
2061,2,3,"$971,251.07","$1,053,564.89","$1,162,323.80","$1,437,310.83"
2061,2,4,"$432,416.12","$494,098.02","$564,319.29","$751,691.97"
2061,2,5,"$3,095,493.83","$3,048,383.12","$3,967,719.62","$4,762,637.29"
2061,2,6,"$3,998,461.19","$4,090,841.24","$4,868,900.01","$7,412,816.09"
2061,3,1,"$47,401,680.77","$65,917,983.45","$58,851,828.90","$114,604,810.73"
2061,3,2,"$27,726,570.68","$33,691,456.16","$39,288,789.56","$45,103,470.66"
2061,3,3,"$10,495,786.30","$19,924,695.96","$16,226,084.25","$26,513,548.78"
2061,3,4,"$17,438,659.62","$21,560,500.84","$20,172,535.46","$37,136,147.40"
2061,3,5,"$16,191,886.68","$33,314,544.39","$31,671,708.42","$39,531,901.43"
2061,3,6,"$29,068,601.64","$30,752,531.83","$31,506,871.38","$49,442,651.46"
2061,4,1,"$3,062,765.85","$3,474,632.40","$4,041,616.20","$5,183,338.84"
2061,4,2,"$3,329,445.35","$3,521,268.35","$4,574,521.53","$5,902,901.88"
2061,4,3,"$2,093,449.01","$2,557,972.49","$2,855,340.51","$3,637,545.56"
2061,4,4,"$566,131.35","$639,176.20","$736,746.14","$1,029,133.99"
2061,4,5,"$496,488.81","$613,367.59","$696,321.76","$869,642.73"
2061,4,6,"$484,189.65","$539,977.77","$588,061.29","$848,360.14"
2062,1,1,"$1,896,148.84","$1,991,304.88","$2,197,844.57","$2,889,170.50"
2062,1,2,"$3,257,447.54","$3,945,522.60","$4,628,669.11","$6,090,222.12"
2062,1,3,"$605,070.33","$648,583.85","$671,768.23","$744,198.96"
2062,1,4,"$234,716.42","$249,609.14","$302,466.73","$377,399.56"
2062,1,5,"$2,376,328.30","$2,536,974.74","$4,002,487.86","$5,484,589.71"
2062,1,6,"$2,744,454.59","$3,180,149.00","$4,561,702.04","$5,700,869.76"
2062,2,1,"$1,906,393.26","$2,072,557.43","$2,286,500.75","$2,800,068.84"
2062,2,2,"$4,694,314.94","$6,568,831.67","$5,851,901.13","$8,582,954.92"
2062,2,3,"$978,667.14","$1,051,500.58","$1,178,235.67","$1,443,784.63"
2062,2,4,"$421,751.86","$501,707.19","$574,511.08","$759,193.31"
2062,2,5,"$3,340,362.35","$3,517,665.66","$3,784,826.02","$4,994,139.36"
2062,2,6,"$4,109,892.34","$3,890,370.94","$5,128,023.72","$6,258,831.43"
2062,3,1,"$65,265,442.36","$41,178,405.20","$68,189,995.66","$102,426,653.62"
2062,3,2,"$31,167,485.44","$34,997,639.49","$42,818,497.40","$54,741,693.06"
2062,3,3,"$13,645,025.26","$17,051,306.48","$19,397,537.83","$25,458,112.41"
2062,3,4,"$15,071,038.51","$17,168,452.92","$31,167,955.62","$40,994,941.33"
2062,3,5,"$26,698,942.50","$22,597,039.23","$41,196,933.65","$43,415,617.67"
2062,3,6,"$40,110,439.55","$33,494,676.39","$37,040,218.82","$57,418,273.56"
2062,4,1,"$2,896,873.36","$3,373,510.31","$4,204,368.82","$5,228,376.13"
2062,4,2,"$3,281,611.10","$3,873,151.79","$4,308,982.37","$6,056,835.85"
2062,4,3,"$2,136,769.52","$2,423,229.15","$2,870,920.71","$3,551,222.72"
2062,4,4,"$556,589.49","$599,625.98","$751,695.35","$972,299.71"
2062,4,5,"$522,098.86","$588,949.23","$685,782.22","$915,256.30"
2062,4,6,"$428,496.09","$489,672.96","$581,591.59","$781,564.58"
2063,1,1,"$1,921,877.54","$2,029,129.47","$2,361,242.45","$3,013,553.80"
2063,1,2,"$3,442,165.03","$4,336,116.19","$4,974,245.14","$6,614,998.67"
2063,1,3,"$616,200.05","$636,166.46","$664,550.26","$765,751.99"
2063,1,4,"$245,671.28","$268,668.80","$318,367.89","$405,935.64"
2063,1,5,"$2,545,037.54","$2,608,660.81","$2,494,511.47","$4,513,438.40"
2063,1,6,"$3,069,041.23","$3,155,256.74","$3,411,666.58","$5,050,191.31"
2063,2,1,"$1,784,083.07","$2,028,871.79","$2,197,645.15","$2,863,809.48"
2063,2,2,"$4,162,331.23","$4,732,272.96","$6,376,479.48","$7,707,633.22"
2063,2,3,"$980,833.20","$1,039,718.46","$1,178,921.05","$1,501,791.09"
2063,2,4,"$431,271.50","$475,920.15","$566,153.45","$813,433.38"
2063,2,5,"$2,833,263.28","$4,159,952.10","$3,853,963.10","$6,834,363.04"
2063,2,6,"$4,047,944.59","$4,777,115.91","$4,975,635.05","$8,842,455.25"
2063,3,1,"$66,795,179.37","$62,156,857.53","$58,576,947.14","$112,099,154.51"
2063,3,2,"$23,832,225.82","$27,892,171.62","$46,257,358.46","$54,779,105.15"
2063,3,3,"$16,669,959.48","$17,771,330.42","$17,124,703.84","$27,801,201.89"
2063,3,4,"$16,218,531.05","$15,327,246.53","$29,053,673.73","$31,992,778.65"
2063,3,5,"$17,233,901.68","$31,385,866.32","$33,924,100.53","$57,346,948.24"
2063,3,6,"$29,253,782.86","$32,813,130.08","$32,743,518.20","$49,182,019.63"
2063,4,1,"$2,970,270.02","$3,351,086.83","$3,747,559.09","$5,745,042.68"
2063,4,2,"$3,397,545.71","$3,640,213.78","$4,392,858.00","$6,320,602.24"
2063,4,3,"$2,183,498.35","$2,404,739.16","$2,900,421.83","$4,003,057.58"
2063,4,4,"$568,396.37","$643,259.60","$710,805.41","$1,097,509.68"
2063,4,5,"$450,437.74","$550,492.04","$675,138.74","$933,423.68"
2063,4,6,"$463,040.10","$547,574.69","$563,486.40","$825,524.57"
2064,1,1,"$1,904,461.79","$2,095,261.96","$2,371,669.25","$3,019,980.04"
2064,1,2,"$4,195,401.05","$3,670,669.58","$5,746,728.49","$6,962,534.63"
2064,1,3,"$606,682.16","$644,393.35","$664,194.08","$780,571.75"
2064,1,4,"$222,180.29","$264,525.49","$306,684.58","$416,682.36"
2064,1,5,"$2,880,445.18","$2,894,660.16","$2,911,553.82","$4,775,918.21"
2064,1,6,"$3,066,103.08","$3,930,742.11","$3,563,404.79","$5,824,213.49"
2064,2,1,"$1,927,116.18","$1,965,888.39","$2,282,060.37","$2,966,330.99"
2064,2,2,"$4,742,166.67","$4,455,187.65","$5,470,303.37","$8,696,049.03"
2064,2,3,"$971,403.75","$1,044,440.42","$1,173,458.46","$1,493,745.35"
2064,2,4,"$418,269.39","$473,894.53","$579,130.01","$814,765.74"
2064,2,5,"$2,813,173.64","$4,216,941.38","$4,061,046.34","$6,527,949.79"
2064,2,6,"$4,155,628.64","$4,531,559.93","$4,719,685.98","$8,343,118.32"
2064,3,1,"$55,377,037.41","$69,582,573.73","$82,102,440.76","$102,572,773.90"
2064,3,2,"$22,092,969.44","$32,900,382.01","$43,148,427.21","$59,584,480.50"
2064,3,3,"$13,490,264.66","$17,110,945.88","$20,362,882.89","$26,986,417.69"
2064,3,4,"$12,215,947.93","$30,597,811.52","$22,442,332.28","$36,246,014.30"
2064,3,5,"$19,422,327.71","$23,069,509.64","$33,197,089.80","$42,671,317.09"
2064,3,6,"$25,061,170.93","$37,910,113.25","$51,150,955.56","$59,292,666.71"
2064,4,1,"$3,227,271.82","$3,417,737.55","$4,130,451.25","$5,490,540.84"
2064,4,2,"$3,295,109.60","$3,959,002.64","$4,589,297.72","$6,246,279.83"
2064,4,3,"$2,085,325.44","$2,415,143.92","$2,901,450.73","$3,919,880.73"
2064,4,4,"$557,008.00","$656,308.44","$731,409.34","$1,130,460.33"
2064,4,5,"$521,978.84","$549,155.62","$735,301.68","$1,011,519.27"
2064,4,6,"$453,097.63","$514,608.51","$641,619.45","$851,135.00"
2065,1,1,"$1,896,561.04","$2,038,449.24","$2,255,455.15","$3,133,927.56"
2065,1,2,"$3,591,319.89","$3,623,431.85","$4,547,008.75","$7,475,924.12"
2065,1,3,"$619,037.12","$637,903.27","$680,686.86","$769,063.01"
2065,1,4,"$223,330.80","$247,788.24","$305,388.79","$430,909.14"
2065,1,5,"$2,731,703.73","$2,655,200.83","$2,442,065.72","$5,309,611.98"
2065,1,6,"$3,836,114.68","$2,739,878.18","$3,574,852.80","$4,887,763.83"
2065,2,1,"$1,821,614.84","$2,015,151.07","$2,266,407.35","$3,042,300.47"
2065,2,2,"$4,256,997.58","$5,327,695.97","$7,071,104.09","$9,197,391.47"
2065,2,3,"$968,564.74","$1,056,192.36","$1,183,804.39","$1,547,499.45"
2065,2,4,"$435,490.25","$472,831.39","$568,768.42","$859,749.96"
2065,2,5,"$2,776,362.97","$3,974,221.72","$4,513,904.17","$6,039,463.34"
2065,2,6,"$3,537,641.63","$4,834,925.28","$5,106,374.45","$7,798,036.44"
2065,3,1,"$34,921,460.72","$64,629,396.28","$80,304,970.00","$93,892,680.31"
2065,3,2,"$25,608,626.58","$34,197,491.65","$45,402,613.92","$53,267,596.78"
2065,3,3,"$17,162,262.72","$16,877,813.24","$20,995,159.16","$29,300,712.40"
2065,3,4,"$18,618,897.62","$18,384,064.47","$22,882,338.94","$34,928,267.59"
2065,3,5,"$26,839,822.41","$26,958,662.44","$33,932,353.03","$42,721,837.47"
2065,3,6,"$26,256,507.64","$34,223,850.99","$39,021,569.60","$61,367,732.07"
2065,4,1,"$3,110,899.49","$3,499,771.22","$4,018,242.74","$5,793,114.51"
2065,4,2,"$3,385,556.61","$4,126,085.91","$4,522,589.23","$6,324,310.55"
2065,4,3,"$2,078,659.75","$2,591,970.55","$3,023,089.77","$4,375,852.86"
2065,4,4,"$606,005.60","$705,318.35","$754,870.73","$1,153,411.91"
2065,4,5,"$521,954.11","$520,549.69","$667,728.51","$955,223.18"
2065,4,6,"$468,685.98","$509,301.51","$601,223.93","$937,907.00"
2066,1,1,"$1,896,239.95","$2,086,659.21","$2,379,712.82","$3,226,625.90"
2066,1,2,"$3,714,145.00","$3,964,687.29","$5,964,787.12","$6,541,847.21"
2066,1,3,"$610,516.93","$645,306.78","$678,892.49","$790,604.18"
2066,1,4,"$229,945.35","$249,259.29","$291,183.34","$434,250.95"
2066,1,5,"$2,209,025.82","$2,905,230.21","$3,918,884.02","$5,173,136.23"
2066,1,6,"$3,517,557.15","$3,033,285.77","$5,616,500.65","$7,441,499.41"
2066,2,1,"$1,818,178.15","$2,012,071.87","$2,333,029.17","$3,100,827.70"
2066,2,2,"$3,938,133.22","$6,101,223.26","$6,529,713.57","$8,376,685.16"
2066,2,3,"$969,456.73","$1,053,873.90","$1,210,457.93","$1,562,427.14"
2066,2,4,"$404,035.86","$483,744.98","$616,540.88","$857,328.90"
2066,2,5,"$2,940,113.41","$3,431,964.36","$5,175,050.33","$6,002,008.85"
2066,2,6,"$2,711,888.90","$5,008,716.56","$6,482,900.66","$8,825,227.13"
2066,3,1,"$43,104,557.04","$57,331,353.03","$74,639,698.39","$103,623,639.06"
2066,3,2,"$21,765,616.94","$26,151,824.08","$35,225,412.80","$61,355,306.39"
2066,3,3,"$17,286,227.77","$19,723,381.26","$13,786,399.36","$29,417,851.16"
2066,3,4,"$23,499,267.12","$17,578,463.34","$24,380,528.32","$38,030,825.15"
2066,3,5,"$23,941,860.23","$29,515,212.55","$32,198,372.09","$50,966,066.20"
2066,3,6,"$35,587,676.86","$43,488,735.19","$41,795,242.10","$72,930,278.84"
2066,4,1,"$3,242,814.20","$3,517,132.35","$4,118,062.92","$5,872,583.71"
2066,4,2,"$3,152,991.37","$3,714,855.23","$4,702,183.86","$6,449,525.70"
2066,4,3,"$2,073,758.69","$2,275,920.20","$2,870,436.99","$4,284,086.06"
2066,4,4,"$579,965.43","$673,302.33","$816,066.00","$1,153,715.94"
2066,4,5,"$522,736.73","$644,499.76","$705,468.19","$1,014,905.70"
2066,4,6,"$402,143.57","$514,045.63","$663,434.49","$913,848.35"
2067,1,1,"$1,849,847.65","$2,100,740.32","$2,377,939.00","$3,256,211.05"
2067,1,2,"$3,886,733.15","$3,540,241.11","$4,320,795.28","$7,687,090.83"
2067,1,3,"$607,820.69","$649,057.58","$681,217.11","$798,599.73"
2067,1,4,"$225,594.92","$262,315.01","$319,188.12","$416,508.34"
2067,1,5,"$2,438,541.67","$3,249,355.86","$3,279,114.28","$5,833,900.76"
2067,1,6,"$3,499,125.32","$3,423,373.02","$3,717,886.44","$6,539,919.42"
2067,2,1,"$1,862,679.40","$2,012,526.60","$2,307,478.25","$3,147,963.51"
2067,2,2,"$4,250,587.24","$4,476,340.16","$6,661,627.17","$9,781,034.37"
2067,2,3,"$960,318.00","$1,053,761.76","$1,202,932.39","$1,612,379.81"
2067,2,4,"$407,197.70","$485,791.52","$585,642.85","$897,575.59"
2067,2,5,"$3,404,145.55","$3,951,851.24","$3,869,750.05","$6,304,494.09"
2067,2,6,"$3,854,249.26","$5,521,263.52","$6,189,173.44","$8,676,518.74"
2067,3,1,"$46,366,655.72","$48,433,908.72","$56,090,856.27","$118,025,306.55"
2067,3,2,"$30,186,774.48","$39,197,028.78","$41,546,818.27","$63,900,562.51"
2067,3,3,"$20,926,207.94","$21,863,764.07","$22,542,013.86","$30,549,167.21"
2067,3,4,"$18,368,840.38","$22,693,910.87","$33,481,292.71","$33,423,612.05"
2067,3,5,"$21,870,504.86","$27,513,979.92","$25,202,664.39","$44,474,426.34"
2067,3,6,"$27,034,856.41","$32,509,471.32","$39,166,048.48","$66,320,027.34"
2067,4,1,"$2,988,257.46","$3,445,544.61","$4,135,971.58","$6,031,862.45"
2067,4,2,"$3,380,381.20","$3,913,609.04","$4,592,161.90","$6,495,873.38"
2067,4,3,"$2,089,932.70","$2,372,720.55","$2,994,137.53","$4,420,192.07"
2067,4,4,"$587,383.05","$652,797.57","$795,139.38","$1,202,412.52"
2067,4,5,"$488,325.84","$558,711.49","$764,697.73","$1,055,258.73"
2067,4,6,"$389,610.82","$499,183.08","$560,494.93","$925,033.04"
2068,1,1,"$1,880,660.68","$2,067,472.96","$2,402,801.74","$3,325,409.01"
2068,1,2,"$3,315,967.26","$3,680,893.53","$5,440,104.01","$7,822,573.27"
2068,1,3,"$611,292.89","$643,926.17","$683,059.28","$799,016.23"
2068,1,4,"$224,974.99","$264,089.07","$318,458.26","$434,656.10"
2068,1,5,"$2,259,992.12","$3,315,235.07","$4,165,321.72","$4,005,433.95"
2068,1,6,"$3,182,955.00","$4,403,783.01","$4,127,074.64","$6,902,751.29"
2068,2,1,"$1,833,139.72","$2,000,975.85","$2,309,992.48","$3,164,708.69"
2068,2,2,"$3,629,195.54","$5,157,371.09","$7,505,213.75","$9,387,738.66"
2068,2,3,"$968,853.65","$1,054,641.93","$1,200,262.12","$1,620,152.81"
2068,2,4,"$428,658.85","$489,667.96","$590,456.26","$875,438.93"
2068,2,5,"$3,282,188.37","$2,953,975.72","$5,119,487.05","$8,601,779.08"
2068,2,6,"$3,849,794.03","$4,287,581.76","$5,136,297.37","$9,545,711.56"
2068,3,1,"$54,666,230.31","$68,522,712.24","$54,797,472.68","$95,893,606.19"
2068,3,2,"$33,758,993.06","$25,647,551.10","$45,797,402.80","$74,576,827.58"
2068,3,3,"$16,105,732.47","$11,542,701.22","$22,333,948.80","$35,532,590.15"
2068,3,4,"$17,167,081.37","$19,002,742.18","$26,353,735.46","$39,541,212.15"
2068,3,5,"$20,882,709.45","$22,536,098.50","$39,558,109.14","$42,024,614.12"
2068,3,6,"$25,456,026.52","$32,119,933.19","$48,837,320.32","$69,372,851.47"
2068,4,1,"$3,075,989.06","$3,482,790.55","$4,056,208.87","$6,212,542.30"
2068,4,2,"$3,350,966.33","$4,006,651.68","$4,529,585.10","$7,114,814.45"
2068,4,3,"$2,111,771.76","$2,279,041.43","$3,119,112.37","$4,758,313.11"
2068,4,4,"$537,164.45","$629,043.97","$820,830.21","$1,221,019.08"
2068,4,5,"$521,296.87","$587,101.45","$751,205.08","$1,078,510.87"
2068,4,6,"$450,719.55","$555,486.68","$627,984.49","$885,657.28"
2069,1,1,"$1,822,065.52","$2,058,474.43","$2,411,725.20","$3,305,472.46"
2069,1,2,"$3,386,299.68","$3,861,572.97","$5,357,364.74","$8,587,755.11"
2069,1,3,"$611,381.88","$637,392.29","$695,644.12","$800,413.93"
2069,1,4,"$235,330.15","$261,591.92","$321,850.99","$472,493.54"
2069,1,5,"$2,779,246.22","$2,482,058.45","$2,784,805.22","$6,046,527.56"
2069,1,6,"$3,150,805.28","$3,077,886.08","$4,998,143.84","$6,505,135.61"
2069,2,1,"$1,813,130.72","$2,002,231.94","$2,418,654.52","$3,202,686.74"
2069,2,2,"$4,684,714.87","$4,823,626.71","$6,513,515.46","$9,597,271.97"
2069,2,3,"$960,016.67","$1,058,681.16","$1,234,235.95","$1,636,843.57"
2069,2,4,"$425,266.01","$486,106.08","$613,814.84","$957,422.38"
2069,2,5,"$2,534,671.93","$3,892,559.90","$3,934,846.01","$8,215,857.20"
2069,2,6,"$2,806,556.54","$5,799,858.83","$4,463,779.49","$9,673,841.73"
2069,3,1,"$43,112,945.67","$47,467,320.82","$68,602,332.67","$129,501,026.46"
2069,3,2,"$29,724,551.22","$26,778,337.77","$38,027,199.44","$56,683,280.51"
2069,3,3,"$14,022,539.08","$17,665,549.00","$17,554,099.32","$37,700,646.47"
2069,3,4,"$14,589,649.90","$24,104,040.66","$27,744,222.65","$43,243,493.96"
2069,3,5,"$22,814,312.39","$27,217,167.36","$31,123,828.02","$55,267,153.29"
2069,3,6,"$34,573,379.35","$35,780,569.26","$30,297,761.97","$85,010,949.28"
2069,4,1,"$3,039,481.33","$3,671,479.30","$4,214,032.68","$6,466,769.10"
2069,4,2,"$3,245,061.05","$3,993,252.33","$4,664,163.10","$7,135,496.44"
2069,4,3,"$2,226,445.93","$2,425,181.46","$2,910,816.49","$4,591,174.13"
2069,4,4,"$524,295.10","$654,485.76","$773,931.38","$1,240,355.62"
2069,4,5,"$513,432.22","$583,347.61","$732,501.44","$1,033,391.70"
2069,4,6,"$414,669.01","$528,596.04","$647,148.14","$981,410.46"
2070,1,1,"$1,890,050.18","$2,047,903.84","$2,432,629.04","$3,324,429.47"
2070,1,2,"$3,844,290.91","$3,642,607.06","$4,964,710.19","$8,128,145.35"
2070,1,3,"$611,342.98","$643,611.06","$691,499.33","$816,954.92"
2070,1,4,"$240,743.18","$264,964.31","$323,520.64","$477,793.78"
2070,1,5,"$1,778,726.74","$2,503,930.02","$3,913,624.52","$5,000,890.25"
2070,1,6,"$3,678,688.54","$4,693,806.19","$4,768,985.45","$7,316,834.34"
2070,2,1,"$1,820,674.09","$2,055,543.59","$2,316,962.46","$3,417,942.18"
2070,2,2,"$5,242,263.98","$5,689,342.66","$6,544,711.70","$10,555,528.31"
2070,2,3,"$970,492.44","$1,045,928.51","$1,229,829.43","$1,682,281.05"
2070,2,4,"$415,148.93","$504,115.75","$625,416.24","$937,627.75"
2070,2,5,"$3,199,816.64","$3,402,990.73","$4,923,554.62","$6,801,821.20"
2070,2,6,"$3,323,700.99","$5,863,752.02","$6,762,152.78","$9,083,445.78"
2070,3,1,"$46,730,371.81","$58,724,992.41","$71,079,076.27","$109,563,278.62"
2070,3,2,"$30,650,024.34","$32,826,886.51","$38,550,950.29","$68,830,786.26"
2070,3,3,"$15,505,531.12","$19,528,865.61","$23,839,530.66","$27,124,663.69"
2070,3,4,"$19,083,782.25","$22,645,327.50","$20,586,148.08","$36,821,243.08"
2070,3,5,"$21,532,461.57","$23,887,907.81","$27,272,314.32","$51,821,001.97"
2070,3,6,"$26,963,359.18","$33,437,790.22","$39,986,107.09","$64,324,596.60"
2070,4,1,"$3,042,838.16","$3,603,274.86","$4,127,391.46","$6,513,821.35"
2070,4,2,"$3,429,378.63","$3,695,880.41","$4,425,446.34","$7,322,417.24"
2070,4,3,"$2,239,314.03","$2,434,303.77","$2,891,585.36","$4,554,550.19"
2070,4,4,"$566,497.93","$685,219.67","$811,629.02","$1,260,597.47"
2070,4,5,"$494,725.53","$555,694.72","$794,244.74","$1,187,190.07"
2070,4,6,"$447,831.80","$511,742.53","$605,410.87","$953,540.05"
2071,1,1,"$1,887,141.81","$2,046,374.96","$2,393,018.75","$3,436,112.26"
2071,1,2,"$3,298,210.86","$3,370,109.99","$5,489,512.14","$7,315,839.67"
2071,1,3,"$614,481.50","$635,743.27","$699,034.12","$853,165.05"
2071,1,4,"$234,666.89","$246,999.69","$314,452.83","$489,052.39"
2071,1,5,"$1,739,553.06","$1,717,170.80","$3,077,538.82","$6,306,079.79"
2071,1,6,"$2,634,602.35","$4,174,057.84","$4,263,027.14","$7,674,478.87"
2071,2,1,"$1,842,603.83","$2,073,114.07","$2,375,150.40","$3,429,107.96"
2071,2,2,"$5,161,033.03","$5,416,650.08","$6,758,747.28","$10,323,731.94"
2071,2,3,"$967,228.70","$1,069,249.40","$1,220,140.31","$1,708,699.81"
2071,2,4,"$412,660.00","$521,248.65","$614,183.88","$996,633.02"
2071,2,5,"$3,467,677.02","$3,764,025.26","$4,192,889.57","$9,138,497.54"
2071,2,6,"$3,631,959.03","$4,817,797.48","$5,525,385.35","$10,468,831.11"
2071,3,1,"$44,077,681.48","$56,637,196.62","$80,335,150.51","$109,460,860.43"
2071,3,2,"$32,234,314.68","$34,405,694.60","$42,772,164.96","$77,061,858.59"
2071,3,3,"$16,040,584.62","$17,659,889.45","$22,136,367.88","$30,046,758.32"
2071,3,4,"$18,609,782.63","$24,341,744.55","$29,528,317.93","$43,466,771.57"
2071,3,5,"$26,242,497.02","$22,132,617.08","$34,281,195.67","$47,941,173.75"
2071,3,6,"$36,112,265.19","$29,021,796.68","$37,441,433.27","$71,670,496.20"
2071,4,1,"$3,100,761.33","$3,358,997.05","$4,312,733.15","$6,552,774.04"
2071,4,2,"$3,223,222.67","$3,850,314.06","$4,658,447.96","$7,310,470.42"
2071,4,3,"$2,122,806.71","$2,572,237.51","$2,986,017.70","$4,815,943.28"
2071,4,4,"$587,139.29","$696,446.02","$819,868.54","$1,314,141.28"
